Row #,Species,Count,Location,S/P,Date,LocID,SubID
2620,Field Sparrow,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
2621,Brewer's Sparrow,1,Emeryville Marina,US-CA,19 Sep 2018,L764558,S48621977
2622,Black-throated Sparrow,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
2623,Five-striped Sparrow,,Batopilas (pueblo),MX-CHH,03 Jan 2003,L293078,S58369733
2624,Lark Sparrow,,Ohlone Audubon Panoche Pass trip,US-CA,05 Feb 2001,L9709844,S58529303
2625,Lark Bunting,,Thunder Basin National Grassland,US-WY,18 Jun 2013,L9664585,S58292937
2626,Black-headed Brushfinch,1,Camino Montezuma--Montezuma Rainforest Lodge,CO-RIS,09 Jul 2019,L8012829,S58052274
2627,Gray-browed Brushfinch,1,"Riosucio - Jardin, Caldas, CO (5,501, -75,779)",CO-CAL,02 Jul 2019,L9577851,S57901700
2628,Orange-billed Sparrow,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
2629,Half-collared Sparrow,1,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
2630,Chestnut-capped Brushfinch,1,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
2631,Olive Finch,2,Camino Montezuma--La Clarita,CO-RIS,08 Jul 2019,L5041374,S58038955
2632,American Tree Sparrow,1,Gomes Park,US-CA,17 Nov 2018,L6345236,S50005621
2633,Fox Sparrow,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2634,Dark-eyed Junco,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2635,Yellow-eyed Junco,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2636,Rufous-collared Sparrow,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
2637,White-crowned Sparrow,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2638,Golden-crowned Sparrow,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
2639,Harris's Sparrow,1,Pt. Isabel Regional Shoreline,US-CA,22 Nov 2008,L507756,S43363798
2640,White-throated Sparrow,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2641,Bell's Sparrow,,Del Puerto Canyon Rd.--upper canyon (mile 17.0-21.3),US-CA,04 Jun 2011,L1673356,S58334737
2642,Vesper Sparrow,,Cerocahui (área general),MX-CHH,28 Dec 2002,L928020,S58369755
2643,LeConte's Sparrow,1,"Abbotts Lagoon, Inverness US-CA (38.1158,-122.9540)",US-CA,06 Feb 2016,L8028217,S58359710
2644,Nelson's Sparrow,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,05 Jan 2005,L161083,S58502137
2645,Savannah Sparrow,,Grizzly Island Wildlife Area,US-CA,20 Jan 1991,L371137,S58408912
2646,Song Sparrow,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2647,Lincoln's Sparrow,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2648,Swamp Sparrow,,Dolph Nature Area,US-MI,28 Apr 1995,L210751,S58410507
2649,Canyon Towhee,4,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
2650,White-throated Towhee,,Oaxaca City,MX-OAX,15 Nov 2007,L9648775,S58218386
2651,Abert's Towhee,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
2652,California Towhee,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2653,Rufous-crowned Sparrow,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2654,Green-tailed Towhee,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
2655,Spotted Towhee,,Ashland vacation,US-OR,26 May 1990,L9710151,S58530742
2656,Eastern Towhee,,Point Pelee National Park (general location for observations within the park),CA-ON,15 Apr 1995,L131153,S58560264
2657,White-naped Brushfinch,1,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
2658,Rufous-eared Brushfinch,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
2659,Tricolored Brushfinch,4,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
2660,Slaty Brushfinch,1,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57901696
2661,Pale-naped Brushfinch,2,PNN Los Nevados--Centro de Visitantes Brisas,CO-TOL,05 Jul 2019,L5069164,S58011665
2662,Antioquia Brushfinch,4,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
2663,Yellow-breasted Brushfinch,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
2664,White-winged Brushfinch,,Jaen west to Olmos,PE-CAJ,16 Oct 2012,L9695402,S58454056
2665,Yellow-breasted Chat,,Santa Fe County,US-NM,24 Jul 2001,L9711020,S58535862
2666,Yellow-headed Blackbird,,Tule Lake NWR (SIS Co.),US-CA,09 Aug 2009,L639242,S58332291
2667,Bobolink,,Hollywood Blvd - Howie/ Karen Neilsen's,US-ME,27 Jun 1991,L6170052,S58559770
2668,Western Meadowlark,,Grizzly Island Wildlife Area,US-CA,20 Jan 1991,L371137,S58408912
2669,Eastern Meadowlark,,Hornsby Bend (HOTE 037),US-TX,17 Oct 2011,L130766,S58296993
2670,Red-breasted Meadowlark,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
2671,White-browed Meadowlark,2,Arrozais de Tremembé--Estrada do Kanegae,BR-SP,17 Nov 2019,L2327379,S61861374
2672,Peruvian Meadowlark,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
2673,Yellow-billed Cacique,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
2674,Yellow-winged Cacique,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
2675,Russet-backed Oropendola,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
2676,Crested Oropendola,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
2677,Chestnut-headed Oropendola,,Canopy Tower locality,PA-8,23 Oct 2014,L9690908,S58431404
2678,Black Oropendola,,Río Chucunaque,PA-5,04 Nov 2014,L2306454,S58418372
2679,Olive Oropendola,20,Río Inírida--Inírida,CO-GUA,09 Jul 2018,L2613195,S48122335
2680,Solitary Black Cacique,1,Rio Amazonas--Isla Ronda,CO-AMA,29 Jun 2018,L465437,S48122343
2681,Golden-winged Cacique,2,PE Intervales,BR-SP,11 Nov 2019,L972187,S62350009
2682,Scarlet-rumped Cacique,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2683,Yellow-rumped Cacique,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2684,Mountain Cacique,2,"Riosucio - Jardin, Caldas, CO (5,501, -75,779)",CO-CAL,02 Jul 2019,L9577851,S57901700
2685,Red-rumped Cacique,5,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
2686,Black-vented Oriole,1,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
2687,Orchard Oriole,1,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
2688,Hooded Oriole,,Anza-Borrego Desert SP--Visitor Center,US-CA,01 Apr 1991,L668805,S58409942
2689,Yellow-backed Oriole,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
2690,Orange-crowned Oriole,,Day 5 Darien - Las Lagunas and El Salto,PA-5,05 Nov 2014,L9688798,S58419149
2691,White-edged Oriole,,Olmos to Chappari Lodge,PE-LAM,17 Oct 2012,L9695443,S58454364
2692,Yellow-tailed Oriole,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
2693,Epaulet Oriole,2,Waller Field,TT-TUP,07 Oct 2017,L623424,S39684164
2694,Orange-backed Troupial,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
2695,Streak-backed Oriole,1,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
2696,Bullock's Oriole,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2697,Yellow Oriole,3,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
2698,Spot-breasted Oriole,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
2699,Altamira Oriole,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
2700,Baltimore Oriole,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2701,Scott's Oriole,2,Cerocahui (área general),MX-CHH,28 Dec 2002,L928020,S58369755
2702,Red-winged Blackbird,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2703,Tricolored Blackbird,,Pt. Reyes--Mendoza Ranch (B Ranch),US-CA,04 Sep 2005,L391138,S58503436
2704,Shiny Cowbird,,Day 3 Darien Camp - El Salto Road and Arusa Road,PA-5,03 Nov 2014,L9689040,S58420419
2705,Brown-headed Cowbird,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2706,Giant Cowbird,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
2707,Scrub Blackbird,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
2708,Brewer's Blackbird,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2709,Common Grackle,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
2710,Boat-tailed Grackle,,Florida,US-FL,03 Mar 1996,L108932,S58534126
2711,Great-tailed Grackle,,Arizona,US-AZ,07 Apr 1997,L108915,S58536473
2712,Carib Grackle,1,Demarara Rd,TT-TUP,07 Oct 2017,L6330320,S39684168
2713,Red-bellied Grackle,3,"Autopista Medellín-Bogotá, Antioquia, CO (6,037, -75,185)",CO-ANT,29 Jun 2019,L9647871,S58218410
2714,Velvet-fronted Grackle,10,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
2715,Oriole Blackbird,12,Rio Amazonas--Isla Ronda,CO-AMA,29 Jun 2018,L465437,S48122343
2716,Chopi Blackbird,12,Itatiaia--snipe valley farm,BR-RJ,22 Nov 2019,L972134,S61664502
2717,Pale-eyed Blackbird,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
2718,Chestnut-capped Blackbird,35,Arrozais de Tremembé--Estrada do Kanegae,BR-SP,17 Nov 2019,L2327379,S61861374
2719,Yellow-hooded Blackbird,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
2720,Yellow-rumped Marshbird,4,Itatiaia--snipe valley farm,BR-RJ,22 Nov 2019,L972134,S61664502
2721,Ovenbird,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2722,Worm-eating Warbler,1,Half Moon Bay SB--Sweetwood Camp + Dunes Beach + Horse Field south of Young Ave.,US-CA,29 Oct 2020,L1397177,S75577590
2723,Northern Waterthrush,,Dolph Nature Area,US-MI,28 Apr 1995,L210751,S58410507
2724,Golden-winged Warbler,1,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2725,Black-and-white Warbler,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2726,Prothonotary Warbler,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2727,Tennessee Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2728,Orange-crowned Warbler,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
2729,Lucy's Warbler,,Patagonia Lake State Park,US-AZ,05 Apr 2003,L129050,S58536077
2730,Nashville Warbler,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2731,Virginia's Warbler,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
2732,Masked Yellowthroat,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
2733,MacGillivray's Warbler,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2734,Mourning Warbler,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
2735,Common Yellowthroat,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,04 Aug 1990,L109471,S58409136
2736,Hooded Warbler,,Sylva/Smoky Mtn Vacation,US-NC,01 Jul 1997,L9710194,S58531217
2737,American Redstart,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2738,Cape May Warbler,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2739,Cerulean Warbler,,Pinckney RA--Embury Rd,US-MI,14 Jun 2011,L1131706,S58325016
2740,Northern Parula,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2741,Tropical Parula,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2742,Magnolia Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2743,Bay-breasted Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2744,Blackburnian Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2745,Yellow Warbler,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2746,Chestnut-sided Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2747,Blackpoll Warbler,1,Pt. Reyes--Fish Docks,US-CA,06 Sep 2014,L453386,S58375779
2748,Black-throated Blue Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2749,Palm Warbler,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2750,Pine Warbler,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
2751,Yellow-rumped Warbler,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
2752,Yellow-throated Warbler,,Florida,US-FL,03 Mar 1996,L108932,S58534126
2753,Prairie Warbler,1,Pt. Reyes--Fish Docks,US-CA,11 Dec 2011,L453386,S58334404
2754,Grace's Warbler,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2755,Black-throated Gray Warbler,1,Lake Solano County Park (SOL Co.),US-CA,06 Jan 2001,L285964,S58559402
2756,Townsend's Warbler,,Cerocahui (área general),MX-CHH,30 Dec 2002,L928020,S58369678
2757,Hermit Warbler,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2758,Black-throated Green Warbler,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2759,Rufous-capped Warbler,,Batopilas (pueblo),MX-CHH,03 Jan 2003,L293078,S58369733
2760,Golden-crowned Warbler,2,Blanchisseuse Road Between 12-15mm,TT-TUP,08 Oct 2017,L6333142,S39788333
2761,Three-striped Warbler,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2762,Citrine Warbler,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
2763,White-browed Warbler,1,PE Intervales,BR-SP,11 Nov 2019,L972187,S62350009
2764,Black-crested Warbler,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
2765,Buff-rumped Warbler,,Reserva San Francisco,PA-8,07 Nov 2014,L1092612,S58428323
2766,Riverbank Warbler,4,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
2767,Golden-bellied Warbler,1,Via Antigua a Buenaventura,CO-VAC,02 Jul 2018,L2998201,S50144060
2768,Russet-crowned Warbler,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
2769,Canada Warbler,,Dolph Nature Area,US-MI,21 May 1995,L210751,S58409545
2770,Wilson's Warbler,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2771,Red-faced Warbler,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2772,Painted Redstart,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2773,Slate-throated Redstart,,Batopilas (pueblo),MX-CHH,03 Jan 2003,L293078,S58369733
2774,Golden-fronted Redstart,4,Vereda Cerezales,CO-ANT,28 Jun 2019,L5831512,S57901894
2775,Spectacled Redstart,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
2776,Dusky-faced Tanager,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
2777,Olive-green Tanager,5,PE Carlos Botelho--Mirante,BR-SP,11 Nov 2019,L4108252,S61861360
2778,Hepatic Tanager,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2779,Summer Tanager,1,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2780,Scarlet Tanager,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2781,Western Tanager,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2782,Red-hooded Tanager,4,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57928726
2783,Red-crowned Ant-Tanager,2,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
2784,Red-throated Ant-Tanager,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
2785,Sooty Ant-Tanager,3,"Striolated And Sooty Spot, Antioquia, CO (5,928, -74,869)",CO-ANT,01 Jul 2019,L9577892,S57901712
2786,Crested Ant-Tanager,4,Camino Montezuma--sector Rio Claro,CO-RIS,09 Jul 2019,L5798963,S58052276
2787,Carmiol's Tanager,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
2788,Lemon-spectacled Tanager,2,RN Aguaclara,CO-VAC,03 Jul 2018,L4303937,S50358002
2789,Yellow-green Grosbeak,3,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61758994
2790,Northern Cardinal,,Point Pelee National Park (general location for observations within the park),CA-ON,24 Apr 1994,L131153,S58560138
2791,Pyrrhuloxia,,Chiricahua Mtn area,US-AZ,26 Jul 2001,L9710886,S58535468
2792,Golden Grosbeak,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
2793,Rose-breasted Grosbeak,,Rondeau Provincial Park (general location for observations within the park),CA-ON,20 May 1995,L265518,S58559945
2794,Black-headed Grosbeak,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2795,Rose-breasted Chat,1,Río Inírida--Inírida,CO-GUA,10 Jul 2018,L2613195,S48122291
2796,Blue-black Grosbeak,,Canopy Tower locality,PA-8,22 Oct 2014,L9690908,S58431036
2797,Amazonian Grosbeak,1,Río Inírida--Inírida,CO-GUA,06 Jul 2018,L2613195,S48122332
2798,Ultramarine Grosbeak,1,"Unnamed Road, Rio de Janeiro, BR (-21.922, -42.683)",BR-RJ,24 Nov 2019,L10274639,S62214214
2799,Blue Grosbeak,,Santa Fe County,US-NM,24 Jul 2001,L9711020,S58535862
2800,Lazuli Bunting,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2801,Indigo Bunting,,Maybury SP,US-MI,17 May 1995,L298547,S58533327
2802,Orange-breasted Bunting,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
2803,Varied Bunting,2,El Fuerte,MX-SIN,27 Dec 2002,L3797811,S58369704
2804,Painted Bunting,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
2805,Dickcissel,,Ft. Pierre NG (Lyman Co.),US-SD,21 Jun 2013,L331980,S58286549
2806,Brown Tanager,6,PE Intervales,BR-SP,13 Nov 2019,L972187,S62199545
2807,Red-crested Cardinal,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
2808,Red-cowled Cardinal,3,Reserva Ecológica de Guapiaçu (REGUA),BR-RJ,25 Nov 2019,L612882,S61758994
2809,Masked Cardinal,8,Caroni Swamp,TT-SJL,11 Oct 2017,L616318,S39858253
2810,Red-capped Cardinal,2,Reserva Natural Palmarí,BR-AM,22 Jun 2018,L3018622,S48121042
2811,Yellow-billed Cardinal,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
2812,Black-faced Tanager,5,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
2813,Magpie Tanager,,Moyobama towards Jaen,PE-SAM,15 Oct 2012,L9695353,S58453699
2814,White-capped Tanager,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2815,Hooded Tanager,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
2816,Black-capped Hemispingus,4,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S57947795
2817,Oleaginous Hemispingus,1,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57928726
2818,Black-eared Hemispingus,1,Reserva Ecológica Río Blanco,CO-CAL,04 Jul 2019,L2241379,S57947795
2819,Orange-headed Tanager,2,Itatiaia--snipe valley farm,BR-RJ,22 Nov 2019,L972134,S61664502
2820,Chestnut-headed Tanager,1,Pico da Caledônia,BR-RJ,26 Nov 2019,L3042326,S62349989
2821,Superciliaried Hemispingus,1,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57928726
2822,Rufous-chested Tanager,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
2823,Buff-throated Warbling-Finch,2,Campos do Jordão--Av. Pedro Paulo p. Horto Florestal,BR-SP,17 Nov 2019,L10168377,S61547707
2824,Gray-throated Warbling-Finch,2,Fazenda Museros e estrada,BR-SP,11 Nov 2019,L9859332,S61861363
2825,Black-goggled Tanager,2,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
2826,Gray-headed Tanager,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
2827,Flame-crested Tanager,3,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
2828,Yellow-crested Tanager,1,Heliconia Lodge,BR-AM,26 Jun 2018,L3172087,S48121457
2829,White-shouldered Tanager,,Canopy Tower locality,PA-8,21 Oct 2014,L9690908,S58430773
2830,Tawny-crested Tanager,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
2831,Ruby-crowned Tanager,2,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S61460634
2832,White-lined Tanager,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
2833,Red-shouldered Tanager,2,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
2834,Fulvous Shrike-Tanager,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
2835,Flame-rumped Tanager,,Canopy Tower locality,PA-8,24 Oct 2014,L9690908,S58431795
2836,Brazilian Tanager,1,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
2837,Black-bellied Tanager,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2838,Silver-beaked Tanager,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
2839,Masked Crimson Tanager,4,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
2840,Crimson-backed Tanager,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
2841,Vermilion Tanager,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2842,Golden-chested Tanager,6,RN Aguaclara,CO-VAC,03 Jul 2018,L4303937,S50358002
2843,Gold-ringed Tanager,2,Cerro Montezuma--Los Chorros,CO-RIS,07 Jul 2019,L6109719,S58038952
2844,Grass-green Tanager,,Leymeamba to Choctamal Lodge,PE-AMA,08 Oct 2012,L9694359,S58448765
2845,Lacrimose Mountain-Tanager,,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
2846,Scarlet-bellied Mountain-Tanager,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
2847,Blue-winged Mountain-Tanager,6,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
2848,Black-chinned Mountain-Tanager,4,Alto Anchicayá - El Descanso (Doña Dora),CO-VAC,02 Jul 2018,L4375590,S50144065
2849,Diademed Tanager,1,PE Intervales,BR-SP,12 Nov 2019,L972187,S62208567
2850,Purplish-mantled Tanager,1,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57928726
2851,Yellow-throated Tanager,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
2852,Golden-crowned Tanager,2,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),CO-ANT,02 Jul 2019,L604060,S57901732
2853,Yellow-scarfed Tanager,,ACP Abra Patricia--Owlet Lodge,PE-AMA,12 Oct 2012,L1849237,S58450660
2854,Fawn-breasted Tanager,2,Parque Regional Ucumari--El Cedral,CO-RIS,06 Jul 2019,L2638098,S58011640
2855,Blue-and-yellow Tanager,,Cajamarca region,PE-CAJ,05 Oct 2012,L9694072,S58447010
2856,Glistening-green Tanager,3,Camino Montezuma--Los Cajones,CO-RIS,07 Jul 2019,L5718946,S58038964
2857,Orange-eared Tanager,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2858,Multicolored Tanager,4,"Finca Alejandría ""El Paraiso de Los Colibries""",CO-VAC,01 Jul 2018,L2057859,S50144063
2859,Blue-gray Tanager,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
2860,Sayaca Tanager,4,Itanhaém--Rua Jequirituba,BR-SP,09 Nov 2019,L4998910,S62350056
2861,Azure-shouldered Tanager,1,PE Carlos Botelho--Mirante,BR-SP,11 Nov 2019,L4108252,S61861360
